country	gdpPercap	year
Latvia	4651.532907	1969
Lebanon	6555.044096	1969
Lesotho	481.6496014	1969
Liberia	756.5230511	1969
Libya	26443.62322	1969
Luxembourg	22105.34353	1969
Macedonia, FYR	4750.185864	1969
Madagascar	1733.681157	1969
Malawi	493.7452673	1969
Malaysia	2495.556012	1969
Mali	538.4889852	1969
Malta	3350.192862	1969
Mauritania	1476.669491	1969
Mauritius	2339.481127	1969
Mexico	6222.436443	1969
Mongolia	1299.597759	1969
Montenegro	6598.614569	1969
Morocco	1815.237159	1969
Mozambique	673.3064394	1969
Myanmar	363	1969
Namibia	3756.410859	1969
Nepal	685.3144759	1969
Netherlands	17146.65508	1969
New Caledonia	24974.4159	1969
New Zealand	15586.75554	1969
Nicaragua	4709.940629	1969
Niger	987.3475535	1969
Nigeria	1210.32842	1969
Norway	17189.35373	1969
Oman	10208.30508	1969
Pakistan	1017.79554	1969
Panama	4826.574419	1969
Papua New Guinea	1634.49139	1969
Paraguay	2345.986662	1969
Peru	5555.296381	1969
Philippines	1878.292959	1969
Poland	6778.281725	1969
Portugal	7079.032443	1969
Puerto Rico	7688.132017	1969
Reunion	4496.75559	1969
Romania	6661.294845	1969
Rwanda	572.5761172	1969
Saint Vincent and the Grenadines	2168.357518	1969
Sao Tome and Principe	1496.123551	1969
Saudi Arabia	18751.91109	1969
Senegal	1515.397885	1969
Serbia	8926.1214	1969
Seychelles	5885.654688	1969
Sierra Leone	1400.451859	1969
Singapore	6236.47401	1969
Slovak Republic	8962.512606	1969
Slovenia	10505.2074	1969
Solomon Islands	1245.955542	1969
Somalia	1094.014922	1969
South Africa	7441.40345	1969
Spain	9039.406707	1969
Sri Lanka	1213.164954	1969
Sudan	1802.847906	1969
Swaziland	2464.775787	1969
Sweden	16615.07701	1969
Switzerland	24527.55211	1969
Syria	2164.487571	1969
Taiwan	3022.679676	1969
Tanzania	855.2692446	1969
Thailand	1426.508711	1969
Togo	1631.709377	1969
Trinidad and Tobago	6058.540892	1969
Tunisia	2118.726647	1969
Turkey	3035.988969	1969
Uganda	974.5991982	1969
United Kingdom	14850.48521	1969
United States	20702.82807	1969
Uruguay	5756.434143	1969
Venezuela	9897.565723	1969
West Bank and Gaza	2840.536496	1969
Vietnam	644.5736816	1969
Yemen, Rep.	880.6561463	1969
Zambia	1695.412241	1969
Zimbabwe	609.8170463	1969
Afghanistan	833.3159234	1970
Albania	3066.022933	1970
Algeria	4003.57359	1970
Andorra	32386.85136	1970
Angola	5651.882867	1970
Anguilla	5689.456544	1970
Antigua and Barbuda	3948.938441	1970
Argentina	9212.30291	1970
Aruba	4223.842296	1970
Australia	16273.14214	1970
Austria	15078.76996	1970
Bahamas	19420.83648	1970
Bahrain	16484.33688	1970
Bangladesh	785.1407936	1970
Barbados	9712.47609	1970
Belgium	15379.70523	1970
Belize	2345.39737	1970
Benin	1047.170296	1970
Bermuda	39545.78763	1970
Bhutan	835.9147218	1970
Bolivia	2869.460317	1970
Bosnia and Herzegovina	2523.607029	1970
Botswana	1532.709932	1970
Brazil	4184.068238	1970
British Virgin Islands	3299.708927	1970
Brunei	48558.10599	1970
Bulgaria	6162.468503	1970
Burkina Faso	809.7494639	1970
Burundi	483.3198441	1970
Cambodia	472.6200887	1970
Cameroon	1635.982295	1970
Canada	17487.45713	1970
Cape Verde	798.3034154	1970
Cayman Islands	21365.83298	1970
Central African Rep.	1179.308104	1970
Chad	1215.75278	1970
Chile	5294.516362	1970
China	665.7836557	1970
Colombia	2987.809194	1970
Comoros	1894.286984	1970
Congo, Dem. Rep.	897.414334	1970
Congo, Rep.	2896.111331	1970
Cook Islands	2386.787246	1970
Costa Rica	4665.440252	1970
Cote d'Ivoire	2367.242927	1970
Croatia	8085.730664	1970
Cuba	4854.329087	1970
Cyprus	6323.937994	1970
Czech Rep.	12359.08198	1970
Denmark	17677.79288	1970
Djibouti	3554.430339	1970
Dominica	2747.607712	1970
Dominican Rep.	1861.467559	1970
Ecuador	4988.613457	1970
Egypt	1977.007569	1970
El Salvador	4301.249437	1970
Equatorial Guinea	860.3631495	1970
Eritrea	490.3814538	1970
Ethiopia	539.884229	1970
Fiji	2538.955129	1970
Finland	13162.24522	1970
France	14979.38205	1970
French Polynesia	14559.83071	1970
Gabon	9691.638496	1970
Gambia	674.9260176	1970
Georgia	3613.630466	1970
Germany	17009.19436	1970
Ghana	1197.145138	1970
Greece	10679.78675	1970
Greenland	16156.0976	1970
Grenada	2079.72079	1970
Guatemala	3700.249771	1970
Guinea	733.7115926	1970
Guinea-Bissau	809.4135787	1970
Guyana	2489.759701	1970
Haiti	1530.68617	1970
Honduras	2518.489865	1970
Hong Kong, China	7317.4379	1970
Hungary	9581.972224	1970
Iceland	13532.83678	1970
India	753.7215388	1970
Indonesia	986.7327483	1970
Iran	7786.032417	1970
Iraq	9926.221148	1970
Ireland	8867.964988	1970
Isle of Man	8583.645321	1970
Israel	10928.84292	1970
Italy	11788.23346	1970
Jamaica	7416.689094	1970
Japan	13374.86201	1970
Jordan	2147.053028	1970
Kenya	1170.439889	1970
Kiribati	5062.665601	1970
Korea, Dem. Rep.	2824.346533	1970
Korea, Rep.	2674.131066	1970
Kuwait	110805.2333	1970
Laos	943.4225206	1970
Latvia	5470.687438	1970
Lebanon	6827.407617	1970
Lesotho	480.9806821	1970
Liberia	782.6080535	1970
Libya	26914.42679	1970
Liechtenstein	35730.9283	1970
Luxembourg	22298.67123	1970
Macao, China	8453.490305	1970
Macedonia, FYR	4940.590009	1970
Madagascar	1784.131241	1970
Malawi	488.7188396	1970
Malaysia	2587.356704	1970
Maldives	699.7269551	1970
Mali	559.0742938	1970
Malta	3765.122907	1970
Mauritania	1604.039712	1970
Mauritius	2292.457581	1970
Mexico	6450.929177	1970
Micronesia, Fed. Sts.	3428.191649	1970
Monaco	19522.50563	1970
Mongolia	1339.737767	1970
Montenegro	6863.110234	1970
Montserrat	5848.659297	1970
Morocco	1869.140153	1970
Mozambique	693.1211068	1970
Myanmar	367	1970
Namibia	3673.779185	1970
Nauru	6312.44465	1970
Nepal	689.7311517	1970
Netherlands	17909.64795	1970
Netherlands Antilles	10117.71483	1970
New Caledonia	31456.12375	1970
New Zealand	15150.92549	1970
Nicaragua	4605.69919	1970
Niger	995.5515523	1970
Nigeria	1542.252837	1970
Norway	17411.50478	1970
Oman	10251.6266	1970
Pakistan	1093.770729	1970
Palau	26849.86316	1970
Panama	4976.351463	1970
Papua New Guinea	1771.099345	1970
Paraguay	2426.645304	1970
Peru	5823.864669	1970
Philippines	1893.597824	1970
Poland	7076.38633	1970
Portugal	7769.405655	1970
Puerto Rico	8357.396868	1970
Qatar	80244.49873	1970
Reunion	4591.191254	1970
Romania	6729.782266	1970
Rwanda	616.3824718	1970
Saint Kitts and Nevis	2818.719559	1970
Saint Lucia	3120.624249	1970
Saint Vincent and the Grenadines	2376.549794	1970
San Marino	18027.87432	1970
Sao Tome and Principe	1550.804549	1970
Saudi Arabia	19938.92397	1970
Senegal	1597.177294	1970
Serbia	9283.91172	1970
Seychelles	6160.630223	1970
Sierra Leone	1425.827037	1970
Singapore	6993.761447	1970
Slovak Republic	9121.124006	1970
Slovenia	10926.29303	1970
Solomon Islands	1266.603808	1970
Somalia	1162.594196	1970
South Africa	7668.605316	1970
Spain	9469.633593	1970
Sri Lanka	1244.908087	1970
Sudan	1679.153412	1970
Suriname	4958.818153	1970
Swaziland	3111.991308	1970
Sweden	17380.25592	1970
Switzerland	25862.8192	1970
Syria	2011.952205	1970
Taiwan	3300.736289	1970
Tanzania	877.543692	1970
Thailand	1477.261574	1970
Togo	1558.82432	1970
Trinidad and Tobago	6324.936642	1970
Tunisia	2199.314601	1970
Turkey	3112.975148	1970
Turks and Caicos Islands	4841.536871	1970
Tuvalu	2323.531552	1970
Uganda	960.9680438	1970
United Arab Emirates	13677.04279	1970
United Kingdom	15154.18472	1970
United States	20495.85297	1970
Uruguay	5979.128626	1970
Venezuela	10325.6696	1970
West Bank and Gaza	2931.074659	1970
Vietnam	641.0578419	1970
Yemen, Rep.	1041.097391	1970
Zambia	1722.478096	1970
Zimbabwe	720.2585284	1970
Afghanistan	773.6951378	1971
Albania	3188.577281	1971
Algeria	3559.349909	1971
Andorra	32191.43469	1971
Angola	5526.211396	1971
Anguilla	5475.317858	1971
Antigua and Barbuda	4138.469595	1971
Argentina	9408.191221	1971
Aruba	4567.57149	1971
Australia	16633.1259	1971
Austria	15779.07374	1971
Bahamas	19229.52315	1971
Bahrain	17331.75586	1971
Bangladesh	731.0845025	1971
Barbados	9814.376701	1971
Belgium	15899.65951	1971
Belize	2403.225173	1971
Benin	1024.931274	1971
Bermuda	40491.02566	1971
Bhutan	828.2822104	1971
Bolivia	2906.438176	1971
Bosnia and Herzegovina	2790.002474	1971
Botswana	1769.339168	1971
Brazil	4554.847155	1971
British Virgin Islands	2922.080565	1971
Brunei	51244.66328	1971
Bulgaria	6328.504247	1971
Burkina Faso	831.900334	1971
Burundi	510.5063363	1971
Cambodia	449.4749441	1971
Cameroon	1649.528841	1971
Canada	18229.64274	1971
Cape Verde	730.4616311	1971
Cayman Islands	21137.5471	1971
Central African Rep.	1117.8699	1971
Chad	1211.693363	1971
Chile	5664.808116	1971
China	677.0101471	1971
Colombia	3095.90301	1971
Comoros	2167.202633	1971
Congo, Dem. Rep.	928.8337636	1971
Congo, Rep.	3049.901177	1971
Cook Islands	2114.748818	1971
Costa Rica	4833.791375	1971
Cote d'Ivoire	2364.510617	1971
Croatia	8939.271567	1971
Cuba	5155.903955	1971
Cyprus	7126.250791	1971
Czech Rep.	12726.07613	1971
Denmark	18023.43374	1971
Djibouti	3679.338897	1971
Dominica	2922.623597	1971
Dominican Rep.	2002.267507	1971
Ecuador	5122.723955	1971
Egypt	2022.673347	1971
El Salvador	4370.835014	1971
Equatorial Guinea	779.607161	1971
Eritrea	500.2659193	1971
Ethiopia	550.7665065	1971
Fiji	2657.581101	1971
Finland	13420.39361	1971
France	15554.55925	1971
French Polynesia	15778.50851	1971
Gabon	10478.0332	1971
Gambia	728.4544169	1971
Georgia	3670.066155	1971
Germany	17382.08251	1971
Ghana	1253.210094	1971
Greece	11390.43639	1971
Greenland	17882.74703	1971
Grenada	2231.372786	1971
Guatemala	3831.065181	1971
Guernsey	17447.53418	1971
Guinea	741.4704083	1971
Guinea-Bissau	773.8101009	1971
Guyana	2540.959949	1971
Haiti	1613.192538	1971
Honduras	2528.59403	1971
Hong Kong, China	7668.227854	1971
Hungary	9982.612568	1971
Iceland	15128.82588	1971
India	743.4864427	1971
Indonesia	1023.356482	1971
Iran	8505.990968	1971
Iraq	10237.10457	1971
Ireland	9088.501753	1971
Isle of Man	8722.356972	1971
Israel	11752.58804	1971
Italy	11939.21503	1971
Jamaica	7329.118401	1971
Japan	13824.23536	1971
Jordan	2120.33511	1971
Kenya	1203.439351	1971
Kiribati	4837.571378	1971
Korea, Dem. Rep.	3645.478777	1971
Korea, Rep.	2877.746675	1971
Kuwait	111654.8313	1971
Laos	952.8707875	1971
Latvia	5845.609237	1971
Lebanon	7047.881655	1971
Lesotho	426.3142135	1971
Liberia	797.2085759	1971
Libya	24603.66083	1971
Liechtenstein	35592.90682	1971
Luxembourg	22667.93419	1971
Macao, China	8844.094267	1971
Macedonia, FYR	5462.125518	1971
Madagascar	1812.574462	1971
Malawi	544.8469957	1971
Malaysia	2713.466565	1971
Maldives	719.2437056	1971
Mali	565.5884292	1971
Malta	3885.876309	1971
Mauritania	1593.131651	1971
Mauritius	2371.811808	1971
Mexico	6486.919282	1971
Micronesia, Fed. Sts.	3469.530121	1971
Monaco	20383.40368	1971
Mongolia	1380.614318	1971
Montenegro	7587.589635	1971
Montserrat	5984.781528	1971
Morocco	1924.992644	1971
Mozambique	722.1440971	1971
Myanmar	366	1971
Namibia	3665.840526	1971
Nauru	6615.427854	1971
Nepal	668.17635	1971
Netherlands	18483.3995	1971
Netherlands Antilles	10647.82109	1971
New Caledonia	32333.81445	1971
New Zealand	15674.73716	1971
Nicaragua	4678.347952	1971
Niger	1028.966229	1971
Nigeria	1679.523549	1971
Norway	18184.49176	1971
Oman	10029.299	1971
Pakistan	1069.979786	1971
Palau	25883.17232	1971
Panama	5234.488375	1971
Papua New Guinea	1839.658112	1971
Paraguay	2465.478829	1971
Peru	5916.936797	1971
Philippines	1940.37988	1971
Poland	7522.538545	1971
Portugal	8334.24931	1971
Puerto Rico	8743.883966	1971
Qatar	80293.69108	1971
Reunion	4605.38558	1971
Romania	7598.175313	1971
Rwanda	605.8374872	1971
Saint Kitts and Nevis	3025.975004	1971
Saint Lucia	3240.582774	1971
Saint Vincent and the Grenadines	2420.943339	1971
San Marino	18200.41255	1971
Sao Tome and Principe	1597.294719	1971
Saudi Arabia	22166.85848	1971
Senegal	1547.205504	1971
Serbia	10263.93427	1971
Seychelles	6975.210514	1971
Sierra Leone	1390.695858	1971
Singapore	7704.604615	1971
Slovak Republic	9391.969294	1971
Slovenia	12079.68763	1971
Solomon Islands	1251.523535	1971
Somalia	1165.646435	1971
South Africa	7817.805088	1971
Spain	9918.210638	1971
Sri Lanka	1210.749793	1971
Sudan	1745.172934	1971
Suriname	5250.974776	1971
Swaziland	3080.012509	1971
Sweden	17313.08853	1971
Switzerland	26593.26926	1971
Syria	2131.744908	1971
Taiwan	3652.203544	1971
Tanzania	886.772556	1971
Thailand	1503.774105	1971
Togo	1631.684499	1971
Trinidad and Tobago	6346.118443	1971
Tunisia	2386.272825	1971
Turkey	3318.830106	1971
Turks and Caicos Islands	5247.66632	1971
Tuvalu	2350.793715	1971
Uganda	964.150114	1971
United Arab Emirates	13239.25583	1971
United Kingdom	15399.07625	1971
United States	20923.74366	1971
Uruguay	5916.949801	1971
Venezuela	10428.92807	1971
West Bank and Gaza	3029.872801	1971
Vietnam	657.6807327	1971
Yemen, Rep.	1196.789514	1971
Zambia	1672.755856	1971
Zimbabwe	760.0218046	1971
Afghanistan	739.9811058	1972
Albania	3313.422188	1972
Algeria	4182.663766	1972
Andorra	33080.00823	1972
Angola	5473.288005	1972
Anguilla	6031.553821	1972
Antigua and Barbuda	4333.744533	1972
Argentina	9443.038526	1972
Aruba	4939.758007	1972
Australia	16788.62948	1972
Austria	16661.6256	1972
Bahamas	18152.43763	1972
Bahrain	18268.65839	1972
Bangladesh	630.2336265	1972
Barbados	9853.806374	1972
Belgium	16672.14356	1972
Belize	2616.696579	1972
Benin	1085.796879	1972
Bermuda	40824.24744	1972
Bhutan	807.6225858	1972
Bolivia	2980.331339	1972
Bosnia and Herzegovina	2860.16975	1972
Botswana	2263.611114	1972
Brazil	4985.711467	1972
British Virgin Islands	2878.504978	1972
Brunei	54117.15906	1972
Bulgaria	6597.494398	1972
Burkina Faso	854.7359763	1972
Burundi	464.0995039	1972
Cambodia	421.6240257	1972
Cameroon	1684.146528	1972
Canada	18970.57086	1972
Cape Verde	691.5225913	1972
Cayman Islands	21720.12835	1972
Central African Rep.	1070.013275	1972
Chad	1104.103987	1972
Chile	5494.024437	1972
China	676.9000921	1972
Colombia	3264.660041	1972
Comoros	1937.577675	1972
Congo, Dem. Rep.	904.8960685	1972
Congo, Rep.	3213.152683	1972
Cook Islands	1889.71577	1972
Costa Rica	5118.146939	1972
Cote d'Ivoire	2378.201111	1972
Croatia	9164.090127	1972
Cuba	5305.445256	1972
Cyprus	7624.588571	1972
Czech Rep.	13108.4536	1972
Denmark	18866.20721	1972
Djibouti	3694.212352	1972
Dominica	3118.605232	1972
Dominican Rep.	2189.874499	1972
Ecuador	5280.99471	1972
Egypt	2024.008147	1972
El Salvador	4520.246008	1972
Equatorial Guinea	672.4122571	1972
Eritrea	514.3242082	1972
Ethiopia	566.2439442	1972
Fiji	2797.759484	1972
Finland	14358.8759	1972
France	16107.19171	1972
French Polynesia	14567.15624	1972
Gabon	11401.94841	1972
Gambia	756.0868363	1972
Georgia	3741.226071	1972
Germany	18016.18027	1972
Ghana	1178.223708	1972
Greece	12724.82957	1972
Greenland	18676.02423	1972
Grenada	2404.583938	1972
Guatemala	4031.408271	1972
Guinea	741.6662307	1972
Guinea-Bissau	820.2245876	1972
Guyana	2439.146406	1972
Haiti	1654.456946	1972
Honduras	2529.842345	1972
Hong Kong, China	8315.928145	1972
Hungary	10168.65611	1972
Iceland	15798.06362	1972
India	724.032527	1972
Indonesia	1111.107907	1972
Iran	9613.818607	1972
Iraq	9576.037596	1972
Ireland	9530.772896	1972
Isle of Man	9003.324437	1972
Israel	12786.93223	1972
Italy	12269.27378	1972
Jamaica	7433.889293	1972
Japan	14778.78636	1972
Jordan	2110.856309	1972
Kenya	1222.359968	1972
Kiribati	5315.884246	1972
Korea, Dem. Rep.	3701.621503	1972
Korea, Rep.	3030.87665	1972
Kuwait	109347.867	1972
Laos	962.4132478	1972
Latvia	6095.312282	1972
Lebanon	7486.384341	1972
Lesotho	496.5815922	1972
Liberia	803.0054535	1972
Libya	21011.49721	1972
Liechtenstein	35543.7705	1972
Luxembourg	23883.19799	1972
Macao, China	9344.183089	1972
Macedonia, FYR	5599.495457	1972
Madagascar	1748.562982	1972
Malawi	584.6219709	1972
Malaysia	2849.09478	1972
Maldives	719.3213789	1972
Mali	581.3688761	1972
Malta	4129.491285	1972
Mauritania	1586.851781	1972
Mauritius	2575.484158	1972
Mexico	6809.40669	1972
Micronesia, Fed. Sts.	3495.176267	1972
Monaco	21153.40615	1972
Mongolia	1421.741975	1972
Montenegro	7778.414017	1972
Montserrat	6076.25135	1972
Morocco	1930.194975	1972
Mozambique	724.9178037	1972
Myanmar	357	1972
Namibia	3746.080948	1972
Nauru	6938.730432	1972
Nepal	674.7881296	1972
Netherlands	18794.74567	1972
Netherlands Antilles	11045.68301	1972
New Caledonia	32001.30686	1972
New Zealand	16046.03728	1972
Nicaragua	4688.593267	1972
Niger	954.2092363	1972
Nigeria	1698.388838	1972
Norway	18965.05551	1972
Oman	10618.03855	1972
Pakistan	1049.938981	1972
Palau	28494.55189	1972
Panama	5364.249663	1972
Papua New Guinea	1898.542817	1972
Paraguay	2523.337977	1972
Peru	5937.827283	1972
Philippines	1989.37407	1972
Poland	8006.506993	1972
Portugal	9022.247417	1972
Puerto Rico	9123.041742	1972
Qatar	81068.89506	1972
Reunion	5047.658563	1972
Romania	8011.414402	1972
Rwanda	590.5806638	1972
Saint Kitts and Nevis	3182.978186	1972
Saint Lucia	3291.34907	1972
Saint Vincent and the Grenadines	3012.804078	1972
San Marino	18788.21673	1972
Sao Tome and Principe	1532.985254	1972
Saudi Arabia	24837.42865	1972
Senegal	1597.712056	1972
Serbia	10522.06749	1972
Seychelles	7221.749947	1972
Sierra Leone	1353.759762	1972
Singapore	8597.756202	1972
Slovak Republic	9674.167626	1972
Slovenia	12383.4862	1972
Solomon Islands	864.9742531	1972
Somalia	1254.576127	1972
South Africa	7765.962636	1972
Spain	10638.75131	1972
Sri Lanka	1213.39553	1972
Sudan	1659.652775	1972
Suriname	5504.437533	1972
Swaziland	3364.836625	1972
Sweden	17832.02464	1972
Switzerland	27195.11304	1972
Syria	2571.423014	1972
Taiwan	4062.523897	1972
Tanzania	915.9850592	1972
Thailand	1524.358936	1972
Togo	1649.660188	1972
Trinidad and Tobago	6619.551419	1972
Tunisia	2753.285994	1972
Turkey	3450.69638	1972
Turks and Caicos Islands	5635.859059	1972
Tuvalu	2349.435505	1972
Uganda	950.735869	1972
United Arab Emirates	12703.61046	1972
United Kingdom	15895.11641	1972
United States	21806.03594	1972
Uruguay	5703.408898	1972
Venezuela	10505.25966	1972
West Bank and Gaza	3133.409277	1972
Vietnam	699.5016441	1972
Yemen, Rep.	1265.047031	1972
Zambia	1773.498265	1972
Zimbabwe	799.3621758	1972
Afghanistan	803.4865369	1973
Albania	3478.459169	1973
Algeria	4194.603349	1973
American Samoa	6284.325892	1973
Andorra	33951.78928	1973
Angola	5722.023726	1973
Anguilla	6214.206074	1973
Antigua and Barbuda	4597.830045	1973
Argentina	9633.499469	1973
Armenia	2849.086258	1973
Aruba	5344.091474	1973
Australia	17429.71805	1973
Austria	17379.3273	1973
Azerbaijan	4425.476369	1973
Bahamas	19144.3247	1973
Bahrain	19043.08006	1973
Bangladesh	619.9132487	1973
Barbados	9990.788652	1973
Belarus	4958.608124	1973
Belgium	17639.58142	1973
Belize	2724.536587	1973
Benin	1081.867638	1973
Bermuda	41017.63913	1973
Bhutan	789.3196803	1973
Bolivia	3107.443984	1973
Bosnia and Herzegovina	2930.942731	1973
Botswana	2658.429173	1973
Brazil	5558.500196	1973
British Virgin Islands	2997.166613	1973
Brunei	56943.89817	1973
Bulgaria	6822.385269	1973
Burkina Faso	798.6326432	1973
Burundi	496.1096636	1973
Cambodia	567.9272426	1973
Cameroon	1671.327347	1973
Canada	20081.30717	1973
Cape Verde	682.0672706	1973
Cayman Islands	23461.37814	1973
Central African Rep.	1096.596972	1973
Chad	1026.421357	1973
Chile	5094.38258	1973
China	707.7530136	1973
Colombia	3415.452816	1973
Comoros	1669.686958	1973
Congo, Dem. Rep.	955.9229375	1973
Congo, Rep.	3382.104859	1973
Cook Islands	1888.607909	1973
Costa Rica	5367.226539	1973
Cote d'Ivoire	2453.101203	1973
Croatia	9390.849385	1973
Cuba	5683.943407	1973
Cyprus	7845.86974	1973
Czech Rep.	13457.94085	1973
Denmark	19433.4781	1973
Djibouti	3753.600355	1973
Dominica	3355.959573	1973
Dominican Rep.	2390.390311	1973
Ecuador	5768.629785	1973
Egypt	2040.463053	1973
El Salvador	4607.168923	1973
Equatorial Guinea	700.1448275	1973
Eritrea	519.4614793	1973
Estonia	8313.114403	1973
Ethiopia	571.89981	1973
Fiji	3059.316869	1973
Finland	15235.13292	1973
France	16853.49326	1973
French Guiana	7212.763005	1973
French Polynesia	15221.11457	1973
Gabon	12250.83886	1973
Gambia	765.5715707	1973
Georgia	3950.024529	1973
Germany	18778.22631	1973
Ghana	1174.719719	1973
Greece	13164.03809	1973
Greenland	19700.50741	1973
Grenada	2622.897394	1973
Guadeloupe	3896.923912	1973
Guatemala	4218.986875	1973
Guinea	758.7032822	1973
Guinea-Bissau	818.9802413	1973
Guyana	2456.517678	1973
Haiti	1712.591502	1973
Honduras	2558.708461	1973
Hong Kong, China	9128.670355	1973
Hungary	10663.66869	1973
Iceland	16670.02132	1973
India	740.8404447	1973
Indonesia	1244.572459	1973
Iran	10148.47259	1973
Iraq	10862.29473	1973
Ireland	9822.547143	1973
Isle of Man	9586.348635	1973
Israel	13012.37764	1973
Italy	13133.74758	1973
Jamaica	7959.550493	1973
Japan	15742.87517	1973
Jordan	2140.756861	1973
Kazakhstan	7244.185395	1973
Kenya	1240.760201	1973
