country	year	pop	gdpPercap	continent	lifeExp
Solomon Islands	1997	424265	2252.491044	Oceania	60.708
Solomon Islands	2002	494786	1530.496068	Oceania	62.274
Solomon Islands	2007	566842	1829.317402	Oceania	63.57
Somalia	1952	2526994	1135.749842	Africa	32.978
Somalia	1957	2780415	1258.147413	Africa	34.977
Somalia	1962	3080153	1369.488336	Africa	36.981
Somalia	1967	3428839	1284.73318	Africa	38.977
Somalia	1972	3840161	1254.576127	Africa	40.973
Somalia	1977	4353666	1450.992513	Africa	41.974
Somalia	1982	5828892	1176.807031	Africa	42.955
Somalia	1987	6921858	1093.244963	Africa	44.501
Somalia	1992	6099799	926.9602964	Africa	39.658
Somalia	1997	6633514	930.5964284	Africa	43.795
Somalia	2002	7753310	882.0818218	Africa	45.936
Somalia	2007	9118773	926.1410683	Africa	48.159
South Africa	1952	14264935	4725.295531	Africa	45.009
South Africa	1957	16151549	5487.104219	Africa	47.985
South Africa	1962	18356657	5768.729717	Africa	49.951
South Africa	1967	20997321	7114.477971	Africa	51.927
South Africa	1972	23935810	7765.962636	Africa	53.696
South Africa	1977	27129932	8028.651439	Africa	55.527
South Africa	1982	31140029	8568.266228	Africa	58.161
South Africa	1987	35933379	7825.823398	Africa	60.834
South Africa	1992	39964159	7225.069258	Africa	61.888
South Africa	1997	42835005	7479.188244	Africa	60.236
South Africa	2002	44433622	7710.946444	Africa	53.365
South Africa	2007	43997828	9269.657808	Africa	49.339
Spain	1950	28062963	3280.315024	Europe	61.87
Spain	1951	28298010	3576.315114	Europe	61.52
Spain	1952	28549870	3834.034742	Europe	64.94
Spain	1953	28804128	3787.808989	Europe	65.81
Spain	1954	29060413	4039.519387	Europe	67.01
Spain	1955	29318745	4163.500932	Europe	66.78
Spain	1956	29579142	4462.540356	Europe	66.82
Spain	1957	29841614	4564.80241	Europe	66.66
Spain	1958	30106188	4720.206871	Europe	68.85
Spain	1959	30372877	4571.300919	Europe	68.77
Spain	1960	30641187	4603.06757	Europe	69.27
Spain	1961	30903894	5149.129055	Europe	69.66
Spain	1962	31158061	5693.843879	Europe	69.69
Spain	1963	31429834	6221.104643	Europe	69.85
Spain	1964	31740862	6765.927648	Europe	70.58
Spain	1965	32084511	7136.520325	Europe	70.99
Spain	1966	32451975	7582.37058	Europe	71.25
Spain	1967	32850275	7993.512294	Europe	71.44
Spain	1968	33239301	8374.242965	Europe	71.73
Spain	1969	33566084	9039.406707	Europe	71.26
Spain	1970	33876479	9469.633593	Europe	72.24
Spain	1971	34195056	9918.210638	Europe	71.85
Spain	1972	34513161	10638.75131	Europe	73.06
Spain	1973	34836716	11481.02039	Europe	72.84
Spain	1974	35184287	12212.4568	Europe	73.22
Spain	1975	35563535	12507.47724	Europe	73.55
Spain	1976	35996780	12886.56515	Europe	73.87
Spain	1977	36439000	13236.92117	Europe	74.39
Spain	1978	36861034	13521.54896	Europe	74.58
Spain	1979	37200014	13589.12071	Europe	75.12
Spain	1980	37488360	13790.56055	Europe	75.6
Spain	1981	37750800	13765.38889	Europe	75.74
Spain	1982	37983310	13926.16997	Europe	76.3
Spain	1983	38184166	14203.10524	Europe	76.08
Spain	1984	38362861	14342.73031	Europe	76.46
Spain	1985	38534853	14568.70667	Europe	76.42
Spain	1986	38707556	14982.64885	Europe	76.67
Spain	1987	38880702	15764.98313	Europe	76.9
Spain	1988	39053881	16553.14424	Europe	76.91
Spain	1989	39214523	17355.7471	Europe	76.98
Spain	1990	39350769	18064.9166	Europe	76.99
Spain	1991	39461418	18472.90556	Europe	77.12
Spain	1992	39549438	18603.06452	Europe	77.57
Spain	1993	39627587	18374.86563	Europe	77.7
Spain	1994	39690971	18782.73427	Europe	78.05
Spain	1995	39749715	19272.14422	Europe	78.12
Spain	1996	39803829	19709.87114	Europe	78.26
Spain	1997	39855442	20445.29896	Europe	78.77
Spain	1998	39906235	21333.94306	Europe	78.85
Spain	1999	39953263	22286.3637	Europe	78.86
Spain	2000	40016081	23410.16483	Europe	79.34
Spain	2001	40087104	24221.7998	Europe	79.69
Spain	2002	40152517	24835.47166	Europe	79.78
Spain	2003	40217413	25564.28953	Europe	79.72
Spain	2004	40280780	26357.04829	Europe	80.28
Spain	2005	40341462	27270	Europe	80.28
Spain	2006	40397842	28006.12139	Europe	80.94
Spain	2007	40448191	28821.0637	Europe	80.941
Sri Lanka	1950	7533097	1033.499006	Asia	55.6
Sri Lanka	1952	7982342	1083.53203	Asia	57.593
Sri Lanka	1957	9128546	1072.546602	Asia	61.456
Sri Lanka	1962	10421936	1074.47196	Asia	62.192
Sri Lanka	1967	11737396	1135.514326	Asia	64.266
Sri Lanka	1972	13016733	1213.39553	Asia	65.042
Sri Lanka	1977	14116836	1348.775651	Asia	65.949
Sri Lanka	1982	15410151	1648.079789	Asia	68.757
Sri Lanka	1987	16495304	1876.766827	Asia	69.011
Sri Lanka	1992	17587060	2153.739222	Asia	70.379
Sri Lanka	1997	18698655	2664.477257	Asia	70.457
Sri Lanka	2002	19576783	3015.378833	Asia	70.815
Sri Lanka	2007	20378239	3970.095407	Asia	72.396
Sudan	1952	8504667	1615.991129	Africa	38.635
Sudan	1957	9753392	1770.337074	Africa	39.624
Sudan	1962	11183227	1959.593767	Africa	40.87
Sudan	1967	12716129	1687.997641	Africa	42.858
Sudan	1972	14597019	1659.652775	Africa	45.083
Sudan	1977	17104986	2202.988423	Africa	47.8
Sudan	1982	20367053	1895.544073	Africa	50.338
Sudan	1987	24725960	1507.819159	Africa	51.744
Sudan	1992	28227588	1492.197043	Africa	53.556
Sudan	1997	32160729	1632.210764	Africa	55.373
Sudan	2002	37090298	1993.398314	Africa	56.369
Sudan	2007	42292929	2602.394995	Africa	58.556
Suriname	1972	381410	5504.437533	Americas	64.04
Suriname	1977	360780	6622.717308	Americas	65.1
Suriname	1982	359611	6061.25039	Americas	67.566
Suriname	1987	382559	5508.173487	Americas	68.242
Suriname	1992	402943	5974.263637	Americas	68.608
Suriname	1997	420899	5589.341453	Americas	68.976
Suriname	2002	433682	6070.681316	Americas	69.126
Suriname	2007	439894	7987.271406	Americas	70.199
Swaziland	1952	290243	1148.376626	Africa	41.407
Swaziland	1957	326741	1244.708364	Africa	43.424
Swaziland	1962	370006	1856.182125	Africa	44.992
Swaziland	1967	420690	2613.101665	Africa	46.633
Swaziland	1972	480105	3364.836625	Africa	49.552
Swaziland	1977	551425	3781.410618	Africa	52.537
Swaziland	1982	649901	3895.384018	Africa	55.561
Swaziland	1987	779348	3984.839812	Africa	57.678
Swaziland	1992	962344	3553.0224	Africa	58.474
Swaziland	1997	1054486	3876.76846	Africa	54.289
Swaziland	2002	1130269	4128.116943	Africa	43.869
Swaziland	2007	1133066	4513.480643	Africa	39.613
Sweden	1950	7014005	8364.828768	Europe	71.14
Sweden	1951	7072830	8545.296586	Europe	71.37
Sweden	1952	7124673	8527.844662	Europe	71.86
Sweden	1953	7171461	8813.990774	Europe	71.9
Sweden	1954	7213490	9225.152633	Europe	72.36
Sweden	1955	7262388	9420.620992	Europe	72.6
Sweden	1956	7314552	9680.239638	Europe	72.66
Sweden	1957	7363802	9911.878226	Europe	72.49
Sweden	1958	7409144	10209.70983	Europe	73.14
Sweden	1959	7446249	10636.33094	Europe	73.37
Sweden	1960	7480395	11183.12944	Europe	73.04
Sweden	1961	7519998	11690.64609	Europe	73.5
Sweden	1962	7561588	12329.44192	Europe	73.37
Sweden	1963	7604328	12906.36165	Europe	73.56
Sweden	1964	7661354	13839.08238	Europe	73.73
Sweden	1965	7733853	14409.93874	Europe	73.88
Sweden	1966	7807797	14897.89006	Europe	74.13
Sweden	1967	7867931	15258.29697	Europe	74.16
Sweden	1968	7912217	15841.82295	Europe	74.03
Sweden	1969	7968018	16615.07701	Europe	74.15
Sweden	1970	8042803	17380.25592	Europe	74.7
Sweden	1971	8098328	17313.08853	Europe	74.62
Sweden	1972	8122293	17832.02464	Europe	74.72
Sweden	1973	8136774	18503.18045	Europe	74.88
Sweden	1974	8160560	18860.88036	Europe	74.99
Sweden	1975	8192566	19179.67177	Europe	75
Sweden	1976	8222310	19195.78047	Europe	75.01
Sweden	1977	8251648	18855.72521	Europe	75.44
Sweden	1978	8275778	19217.41608	Europe	75.53
Sweden	1979	8293723	19934.46561	Europe	75.57
Sweden	1980	8310473	20411.32375	Europe	75.8
Sweden	1981	8320485	20524.70759	Europe	76.1
Sweden	1982	8325260	20667.38125	Europe	76.42
Sweden	1983	8329028	21209.63345	Europe	76.66
Sweden	1984	8342621	22140.9169	Europe	76.92
Sweden	1985	8356337	22642.16415	Europe	76.78
Sweden	1986	8384069	22960.83959	Europe	77.04
Sweden	1987	8421403	23586.92927	Europe	77.19
Sweden	1988	8469339	23962.27119	Europe	77.08
Sweden	1989	8526276	24357.83168	Europe	77.74
Sweden	1990	8600815	24740.45183	Europe	77.67
Sweden	1991	8668112	24488.92001	Europe	77.81
Sweden	1992	8718867	23880.01683	Europe	78.16
Sweden	1993	8769284	23254.13698	Europe	78.24
Sweden	1994	8831493	23752.07681	Europe	78.86
Sweden	1995	8877890	24361.30683	Europe	78.94
Sweden	1996	8892234	24628.87784	Europe	79.15
Sweden	1997	8897619	25266.59499	Europe	79.39
Sweden	1998	8902684	26173.14884	Europe	79.53
Sweden	1999	8909790	27328.73948	Europe	79.61
Sweden	2000	8923569	28447.86072	Europe	79.84
Sweden	2001	8939915	28695.77327	Europe	79.93
Sweden	2002	8954175	29341.63093	Europe	80.04
Sweden	2003	8970306	29852.5413	Europe	80.33
Sweden	2004	8986400	31027.89129	Europe	80.67
Sweden	2005	9001774	31995	Europe	80.75
Sweden	2006	9016596	33156.20545	Europe	80.95
Sweden	2007	9031088	33859.74835	Europe	80.884
Switzerland	1950	4694000	13867.60715	Europe	68.94
Switzerland	1951	4749000	14816.89924	Europe	68.71
Switzerland	1952	4815000	14734.23275	Europe	69.62
Switzerland	1953	4878000	15055.82564	Europe	69.53
Switzerland	1954	4929000	15739.39579	Europe	70
Switzerland	1955	4980000	16626.4855	Europe	70.08
Switzerland	1956	5045000	17501.93196	Europe	70.21
Switzerland	1957	5126000	17909.48973	Europe	70.56
Switzerland	1958	5199000	17284.27073	Europe	71.3
Switzerland	1959	5259000	18161.48966	Europe	71.46
Switzerland	1960	5362000	19059.00518	Europe	71.44
Switzerland	1961	5512000	20041.21634	Europe	71.76
Switzerland	1962	5666000	20431.0927	Europe	71.32
Switzerland	1963	5789000	20977.26759	Europe	71.31
Switzerland	1964	5887000	21712.09454	Europe	72.2
Switzerland	1965	5943000	22190.77302	Europe	72.33
Switzerland	1966	5996000	22533.03847	Europe	72.47
Switzerland	1967	6063000	22966.14432	Europe	72.77
Switzerland	1968	6132000	23522.13088	Europe	72.72
Switzerland	1969	6212000	24527.55211	Europe	72.73
Switzerland	1970	6267000	25862.8192	Europe	73.14
Switzerland	1971	6343293	26593.26926	Europe	73.26
Switzerland	1972	6401400	27195.11304	Europe	73.78
Switzerland	1973	6441100	27851.75724	Europe	74.08
Switzerland	1974	6460000	28174.32841	Europe	74.43
Switzerland	1975	6403500	26353.03028	Europe	74.82
Switzerland	1976	6333313	26270.86866	Europe	74.94
Switzerland	1977	6316424	26982.29052	Europe	75.39
Switzerland	1978	6332568	27023.43582	Europe	75.34
Switzerland	1979	6350840	27617.11846	Europe	75.64
Switzerland	1980	6385229	28732.36608	Europe	75.64
Switzerland	1981	6425450	29003.26953	Europe	75.87
Switzerland	1982	6468126	28397.71512	Europe	76.21
Switzerland	1983	6501073	28396.88917	Europe	76.22
Switzerland	1984	6529684	29128.18896	Europe	76.82
Switzerland	1985	6563770	29967.6008	Europe	76.94
Switzerland	1986	6603192	30273.42434	Europe	77.11
Switzerland	1987	6649942	30281.70459	Europe	77.41
Switzerland	1988	6704112	30971.58824	Europe	77.43
Switzerland	1989	6763653	32031.32878	Europe	77.63
Switzerland	1990	6836626	32875.77966	Europe	77.44
Switzerland	1991	6920562	32207.74413	Europe	77.72
Switzerland	1992	6995447	31871.5303	Europe	78.03
Switzerland	1993	7058211	31515.65427	Europe	78.32
Switzerland	1994	7114530	31599.61928	Europe	78.61
Switzerland	1995	7157106	31530.76934	Europe	78.68
Switzerland	1996	7181024	31589.72381	Europe	79.17
Switzerland	1997	7193761	32135.32301	Europe	79.37
Switzerland	1998	7207995	33039.50454	Europe	79.62
Switzerland	1999	7232809	33349.65383	Europe	79.88
Switzerland	2000	7266920	34386.90248	Europe	79.99
Switzerland	2001	7311237	34569.38136	Europe	80.41
Switzerland	2002	7361757	34480.95771	Europe	80.62
Switzerland	2003	7408319	34183.28306	Europe	80.72
Switzerland	2004	7450867	34864.09237	Europe	81.28
Switzerland	2005	7489370	35520	Europe	81.44
Switzerland	2006	7523934	36523.09834	Europe	81.74
Switzerland	2007	7554661	37506.41907	Europe	81.701
Syria	1952	3661549	1643.485354	Asia	45.883
Syria	1957	4149908	2117.234893	Asia	48.284
Syria	1962	4834621	2193.037133	Asia	50.305
Syria	1967	5680812	1881.923632	Asia	53.655
Syria	1972	6701172	2571.423014	Asia	57.296
Syria	1977	7932503	3195.484582	Asia	61.195
Syria	1982	9410494	3761.837715	Asia	64.59
Syria	1987	11242847	3116.774285	Asia	66.974
Syria	1992	13219062	3340.542768	Asia	69.249
Syria	1997	15081016	4014.238972	Asia	71.527
Syria	2002	17155814	4090.925331	Asia	73.053
Syria	2007	19314747	4184.548089	Asia	74.143
Taiwan	1950	7981454	1064.100714	Asia	54.6
Taiwan	1951	8251326	1113.333184	Asia	55.1
Taiwan	1952	8550362	1206.947913	Asia	58.5
Taiwan	1953	8849962	1278.499657	Asia	60.3
Taiwan	1954	9159966	1356.815915	Asia	62
Taiwan	1955	9485858	1419.976833	Asia	62.4
Taiwan	1956	9825346	1449.465184	Asia	62.5
Taiwan	1957	10164215	1507.86129	Asia	62.4
Taiwan	1958	10500314	1562.085741	Asia	64.2
Taiwan	1959	10852996	1630.24058	Asia	64.2
Taiwan	1960	11209160	1679.609606	Asia	64.4
Taiwan	1961	11563348	1740.861311	Asia	64.9
Taiwan	1962	11918938	1822.879028	Asia	65.2
Taiwan	1963	12276610	1938.910509	Asia	66
Taiwan	1964	12631480	2118.473387	Asia	66.7
Taiwan	1965	12977635	2297.808004	Asia	67.4
Taiwan	1966	13321002	2442.393391	Asia	67.4
Taiwan	1967	13648692	2643.858681	Asia	67.5
Taiwan	1968	13962358	2828.83567	Asia	67.6
Taiwan	1969	14282297	3022.679676	Asia	68.6
Taiwan	1970	14598316	3300.736289	Asia	68.69
Taiwan	1971	14918496	3652.203544	Asia	69.1
Taiwan	1972	15226039	4062.523897	Asia	69.39
Taiwan	1973	15525588	4505.87746	Asia	69.45
Taiwan	1974	15824103	4481.238056	Asia	69.81
Taiwan	1975	16122188	4618.243589	Asia	70.07
Taiwan	1976	16450056	5169.231377	Asia	70.43
Taiwan	1977	16785196	5596.519826	Asia	70.59
Taiwan	1978	17111535	6252.784539	Asia	71.16
Taiwan	1979	17450136	6656.700817	Asia	71.31
Taiwan	1980	17848320	6995.031783	Asia	71.54
Taiwan	1981	18177430	7302.76212	Asia	71.65
Taiwan	1982	18501390	7426.354774	Asia	72.16
Taiwan	1983	18803390	7923.0301	Asia	72.15
Taiwan	1984	19083348	8653.915924	Asia	72.81
Taiwan	1985	19337363	8973.481519	Asia	72.99
Taiwan	1986	19555581	9903.312959	Asia	73.12
Taiwan	1987	19757799	11054.56175	Asia	73.4
Taiwan	1988	19976096	11821.52204	Asia	73.21
Taiwan	1989	20207541	12683.80301	Asia	73.52
Taiwan	1990	20278957	13361.45062	Asia	73.8
Taiwan	1991	20492997	14233.5143	Asia	74.28
Taiwan	1992	20686918	15215.6579	Asia	74.26
Taiwan	1993	20883467	16120.59037	Asia	74.55
Taiwan	1994	21087873	17154.21489	Asia	74.72
Taiwan	1995	21282829	18108.61451	Asia	74.54
Taiwan	1996	21448723	19107.52043	Asia	74.72
Taiwan	1997	21628605	20206.82098	Asia	75.25
Taiwan	1998	21823024	20944.27222	Asia	75.45
Taiwan	1999	21993460	21984.53742	Asia	75.55
Taiwan	2000	22151237	23094.57288	Asia	76.11
Taiwan	2001	22303700	22434.19675	Asia	76.5
Taiwan	2002	22454239	23235.42329	Asia	76.99
Taiwan	2003	22603000	23879.03074	Asia	77.19
Taiwan	2004	22749838	25238.82357	Asia	77.3
Taiwan	2005	22894384	26069	Asia	77.29
Taiwan	2006	23036087	27248.06789	Asia	78.1
Taiwan	2007	23174294	28718.27684	Asia	78.4
Tajikistan	1992	5600694	1992.226462	Asia	63.372
Tajikistan	1997	6070759	898.4787457	Asia	64.26
Tajikistan	2002	6719567	1158.352685	Asia	65.884
Tajikistan	2007	7484274	1562.447949	Asia	66.67
Tanzania	1952	8322925	716.6500721	Africa	41.215
Tanzania	1957	9452826	698.5356073	Africa	42.974
Tanzania	1962	10863958	722.0038073	Africa	44.246
Tanzania	1967	12607312	848.2186575	Africa	45.757
Tanzania	1972	14706593	915.9850592	Africa	47.62
Tanzania	1977	17129565	962.4922932	Africa	49.919
Tanzania	1982	19844382	874.2426069	Africa	50.608
Tanzania	1987	23040630	831.8220794	Africa	51.535
Tanzania	1992	26605473	825.682454	Africa	50.44
Tanzania	1997	30686889	789.1862231	Africa	48.466
Tanzania	2002	34593779	899.0742111	Africa	49.651
Tanzania	2007	38139640	1107.482182	Africa	52.517
Thailand	1950	20041628	712.3980906	Asia	45.2
Thailand	1952	21289402	757.7974177	Asia	50.848
Thailand	1957	25041917	793.5774148	Asia	53.63
Thailand	1962	29263397	1002.199172	Asia	56.061
Thailand	1967	34024249	1295.46066	Asia	58.285
Thailand	1972	39276153	1524.358936	Asia	60.405
Thailand	1977	44148285	1961.224635	Asia	62.494
Thailand	1982	48827160	2393.219781	Asia	64.597
Thailand	1987	52910342	2982.653773	Asia	66.084
Thailand	1992	56667095	4616.896545	Asia	67.298
Thailand	1997	60216677	5852.625497	Asia	67.521
Thailand	2002	62806748	5913.187529	Asia	68.564
Thailand	2007	65068149	7458.396327	Asia	70.616
Timor-Leste	1992	796343	2577.986234	Asia	49.156
Timor-Leste	1997	918738	3756.341652	Asia	54.379
Timor-Leste	2002	952618	2726.030509	Asia	58.274
Timor-Leste	2007	1084971	2285.738011	Asia	60.839
Togo	1952	1219113	859.8086567	Africa	38.596
Togo	1957	1357445	925.9083202	Africa	41.208
Togo	1962	1528098	1067.53481	Africa	43.922
Togo	1967	1735550	1477.59676	Africa	46.769
Togo	1972	2056351	1649.660188	Africa	49.759
Togo	1977	2308582	1532.776998	Africa	52.887
Togo	1982	2644765	1344.577953	Africa	55.471
Togo	1987	3154264	1202.201361	Africa	56.941
Togo	1992	3747553	1034.298904	Africa	58.061
Togo	1997	4320890	982.2869243	Africa	58.39
Togo	2002	4977378	886.2205765	Africa	57.561
Togo	2007	5701579	882.9699438	Africa	58.42
Tonga	1977	90593	2116.113121		66.742
Tonga	1982	92201	3287.049023		67.968
Tonga	1987	93982	4088.357279		69.17
Tonga	1992	92094	4070.074698		70.026
Tonga	1997	97399	4432.969328		71.145
Tonga	2002	106137	5084.223947		72.269
Tonga	2007	116921	5063.975838		73.312
Trinidad and Tobago	1952	662850	3023.271928	Americas	59.1
Trinidad and Tobago	1957	764900	4100.3934	Americas	61.8
Trinidad and Tobago	1962	887498	4997.523971	Americas	64.9
Trinidad and Tobago	1967	960155	5621.368472	Americas	65.4
Trinidad and Tobago	1972	975199	6619.551419	Americas	65.9
Trinidad and Tobago	1977	1039009	7899.554209	Americas	68.3
Trinidad and Tobago	1982	1116479	9119.528607	Americas	68.832
Trinidad and Tobago	1987	1191336	7388.597823	Americas	69.582
Trinidad and Tobago	1992	1183669	7370.990932	Americas	69.862
Trinidad and Tobago	1997	1138101	8792.573126	Americas	69.465
Trinidad and Tobago	2002	1101832	11460.60023	Americas	68.976
Trinidad and Tobago	2007	1056608	18008.50924	Americas	69.819
Tunisia	1952	3647735	1468.475631	Africa	44.6
Tunisia	1957	3950849	1395.232468	Africa	47.1
Tunisia	1962	4286552	1660.30321	Africa	49.579
Tunisia	1967	4786986	1932.360167	Africa	52.053
Tunisia	1972	5303507	2753.285994	Africa	55.602
Tunisia	1977	6005061	3120.876811	Africa	59.837
Tunisia	1982	6734098	3560.233174	Africa	64.048
Tunisia	1987	7724976	3810.419296	Africa	66.894
Tunisia	1992	8523077	4332.720164	Africa	70.001
Tunisia	1997	9231669	4876.798614	Africa	71.973
Tunisia	2002	9770575	5722.895655	Africa	73.042
Tunisia	2007	10276158	7092.923025	Africa	73.923
Turkey	1952	22235677	1969.10098	Europe	43.585
Turkey	1957	25670939	2218.754257	Europe	48.079
Turkey	1962	29788695	2322.869908	Europe	52.098
Turkey	1967	33411317	2826.356387	Europe	54.336
Turkey	1972	37492953	3450.69638	Europe	57.005
Turkey	1977	42404033	4269.122326	Europe	59.507
Turkey	1982	47328791	4241.356344	Europe	61.036
Turkey	1987	52881328	5089.043686	Europe	63.108
Turkey	1992	58179144	5678.348271	Europe	66.146
Turkey	1997	63047647	6601.429915	Europe	68.835
Turkey	2002	67308928	6508.085718	Europe	70.845
Turkey	2007	71158647	8458.276384	Europe	71.777
Turkmenistan	1992	3848424	3961.890968	Asia	63.304
Turkmenistan	1997	4267070	2631.317995	Asia	62.928
Turkmenistan	2002	4688963	3359.352561	Asia	62.384
Turkmenistan	2007	5136262	4889.249837	Asia	63.169
Uganda	1950	5521758	759.8798137	Africa	40
Uganda	1952	5824797	734.753484	Africa	39.978
Uganda	1957	6675501	774.3710692	Africa	42.571
Uganda	1962	7688797	767.2717398	Africa	45.344
Uganda	1967	8900294	908.9185217	Africa	48.051
Uganda	1972	10190285	950.735869	Africa	51.016
Uganda	1977	11457758	843.7331372	Africa	50.35
Uganda	1982	12939400	682.2662268	Africa	49.849
Uganda	1987	15283050	617.7244065	Africa	51.509
Uganda	1992	18252190	644.1707969	Africa	48.825
Uganda	1997	21210254	816.559081	Africa	44.578
Uganda	2002	24739869	927.7210018	Africa	47.813
Uganda	2007	29170398	1056.380121	Africa	51.542
Ukraine	1950	36774854	3601.453637	FSU	62.6
Ukraine	1973	48367002	6636.820578	FSU	71.05
Ukraine	1990	51622275	8123.203645	FSU	70.46
Ukraine	1991	51730355	7400.989699	FSU	69.64
Ukraine	1992	51869109	6650.453507	FSU	69
Ukraine	1993	51887112	5704.109297	FSU	68.31
Ukraine	1994	51637611	4419.117751	FSU	67.7
Ukraine	1995	51247259	3909.539358	FSU	66.79
Ukraine	1996	50812520	3548.689544	FSU	67.11
Ukraine	1997	50369926	3472.475276	FSU	67.69
Ukraine	1998	49938798	3435.906978	FSU	68.57
Ukraine	1999	49487245	3460.323855	FSU	68.15
Ukraine	2000	49007559	3700.350923	FSU	67.79
Ukraine	2001	48510505	4082.186353	FSU	67.93
Ukraine	2002	48058877	4334.816758	FSU	67.81
Ukraine	2003	47668303	4781.145856	FSU	67.87
Ukraine	2004	47309706	5400.284939	FSU	67.73
Ukraine	2005	46996765	5583	FSU	67.31
Ukraine	2006	46710816	6039.51313	FSU	67.96
Ukraine	2007	46435909	6549.37178	FSU	67.864
United Arab Emirates	1972	336325	12703.61046	Asia	62.195
United Arab Emirates	1977	683672	53335.17575	Asia	66.238
United Arab Emirates	1982	1203634	47211.4006	Asia	68.627
United Arab Emirates	1987	1778365	29327.0588	Asia	71.339
United Arab Emirates	1992	2048857	30084.23648	Asia	73.657
United Arab Emirates	1997	2254266	29989.44848	Asia	76.186
United Arab Emirates	2002	2445989	28728.96185	Asia	77.806
United Arab Emirates	2007	2642566	36953.68369	Asia	78.672
United Kingdom	1950	50127000	9766.503753	Europe	69.03
United Kingdom	1952	50430000	9979.508487	Europe	69.18
United Kingdom	1957	51430000	11283.17795	Europe	70.42
United Kingdom	1962	53292000	12477.17707	Europe	70.76
United Kingdom	1967	54959000	14142.85089	Europe	71.36
United Kingdom	1972	56079000	15895.11641	Europe	72.01
United Kingdom	1977	56179000	17428.74846	Europe	72.76
United Kingdom	1982	56339704	18232.42452	Europe	74.04
United Kingdom	1987	56981620	21664.78767	Europe	75.007
United Kingdom	1992	57866349	22705.09254	Europe	76.42
United Kingdom	1997	58808266	26074.53136	Europe	77.218
United Kingdom	2002	59912431	29478.99919	Europe	78.471
United Kingdom	2007	60776238	33203.26128	Europe	79.425
United States	1950	152271000	12922.2343	Americas	68.12
United States	1951	154878000	13702.42575	Americas	68.22
United States	1952	157553000	13990.48208	Americas	68.44
United States	1953	160184000	14398.56122	Americas	68.79
United States	1954	163026000	14045.22052	Americas	69.58
United States	1955	165931000	14797.65083	Americas	69.63
United States	1956	168903000	14820.1462	Americas	69.71
United States	1957	171984000	14847.12712	Americas	69.49
United States	1958	174882000	14455.69662	Americas	69.76
United States	1959	177830000	15239.98472	Americas	69.98
United States	1960	180671000	15374.01822	Americas	69.91
United States	1961	183691000	15474.78009	Americas	70.32
United States	1962	186538000	16173.14586	Americas	70.21
United States	1963	189242000	16646.2579	Americas	70.04
United States	1964	191889000	17380.43484	Americas	70.33
United States	1965	194303000	18277.61585	Americas	70.41
United States	1966	196560000	19256.78588	Americas	70.43
United States	1967	198712000	19530.36557	Americas	70.76
United States	1968	200706000	20276.3506	Americas	70.42
United States	1969	202677000	20702.82807	Americas	70.66
United States	1970	205052000	20495.85297	Americas	70.92
United States	1971	207661000	20923.74366	Americas	71.24
United States	1972	209896000	21806.03594	Americas	71.34
United States	1973	211909000	22853.17141	Americas	71.54
United States	1974	213854000	22528.17694	Americas	72.08
United States	1975	215973000	22261.43424	Americas	72.68
United States	1976	218035000	23235.06147	Americas	72.99
United States	1977	220239000	24072.63213	Americas	73.38
United States	1978	222585000	25156.36866	Americas	73.58
United States	1979	225055000	25672.01176	Americas	74.03
United States	1980	227726463	25366.02267	Americas	73.93
United States	1981	229966237	25755.07922	Americas	74.36
United States	1982	232187835	25009.55914	Americas	74.65
United States	1983	234307207	25910.13179	Americas	74.71
United States	1984	236348292	27547.10387	Americas	74.82
United States	1985	238466283	28439.71118	Americas	74.79
United States	1986	240650755	29161.68646	Americas	74.87
United States	1987	242803533	29884.35041	Americas	75.02
United States	1988	245021414	30846.86533	Americas	75.03
United States	1989	247341697	31646.40825	Americas	75.32
United States	1990	250131894	31880.95862	Americas	75.61
United States	1991	253492503	31398.40261	Americas	75.81
United States	1992	256894189	32003.93224	Americas	76.09
United States	1993	260255352	32434.29902	Americas	75.84
United States	1994	263435673	33338.14347	Americas	76.02
United States	1995	266557091	33773.3237	Americas	76.11
United States	1996	269667391	34628.08345	Americas	76.46
United States	1997	272911760	35767.43303	Americas	76.81
United States	1998	276115288	36839.82007	Americas	76.98
United States	1999	279294713	38053.7171	Americas	76.97
United States	2000	282338631	39025.86282	Americas	77.13
United States	2001	285023886	38891.10952	Americas	77.25
United States	2002	287675526	39097.09955	Americas	77.31
United States	2003	290342554	39747.3764	Americas	77.47
United States	2004	293027571	40804.33426	Americas	77.88
United States	2005	295734134	41674	Americas	77.89
United States	2007	301139947	42951.65309	Americas	78.242
Uruguay	1952	2252965	5716.766744	Americas	66.071
Uruguay	1957	2424959	6150.772969	Americas	67.044
Uruguay	1962	2598466	5603.357717	Americas	68.253
Uruguay	1967	2748579	5444.61962	Americas	68.468
Uruguay	1972	2829526	5703.408898	Americas	68.673
Uruguay	1977	2873520	6504.339663	Americas	69.481
Uruguay	1982	2953997	6920.223051	Americas	70.805
Uruguay	1987	3045153	7452.398969	Americas	71.918
Uruguay	1992	3149262	8137.004775	Americas	72.752
Uruguay	1997	3262838	9230.240708	Americas	74.223
Uruguay	2002	3363085	7727.002004	Americas	75.307
Uruguay	2007	3447496	10611.46299	Americas	76.384
Uzbekistan	1992	21614451	1682.500513		66.213
Uzbekistan	1997	23596577	1513.434589		66.503
